SDR ID,Site,CP ID,Connector Type,Consum(kWh),Duration,Start,End,Postcode
2784646,South Tay Street (Car Club / Public),52567,ac,31.66,12:32:35,29/11/2021 21:28,30/11/2021 10:01,DD1 1PF
2784647,"Queen Street Charging Hub, Dundee",APT51596,rapid,3.364,00:58:57,29/11/2021 21:28,29/11/2021 22:27,DD5 2HD
2784648,"Queen Street Charging Hub, Dundee",APT51594,rapid,22.28,01:18:43,29/11/2021 21:28,29/11/2021 22:47,DD5 2HD
2784670,"Princes Street Charging Hub, Dundee",APT51422,rapid,2.05,00:03:15,29/11/2021 21:40,29/11/2021 21:43,DD4 6BY
2784694,"Queen Street Charging Hub, Dundee",51592,rapid,21.39,00:55:25,29/11/2021 21:47,29/11/2021 22:43,DD5 2HD
2784744,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,8.6,00:22:32,29/11/2021 22:14,29/11/2021 22:37,DD2 3BH
2784753,"Princes Street Charging Hub, Dundee",APT51423,rapid,23.43,00:42:14,29/11/2021 22:19,29/11/2021 23:02,DD4 6BY
2784792,"Princes Street Charging Hub, Dundee",51428,ac,3.26,00:30:23,29/11/2021 22:40,29/11/2021 23:10,DD4 6BY
2784861,"Princes Street Charging Hub, Dundee",51421,rapid,19.459,00:48:58,29/11/2021 23:17,30/11/2021 00:06,DD4 6BY
2784871,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,33.48,16:35:50,29/11/2021 23:26,30/11/2021 16:01,DD1 4BX
2784872,"Princes Street Charging Hub, Dundee",APT51422,rapid,22.3,00:30:02,29/11/2021 23:25,29/11/2021 23:55,DD4 6BY
2784918,"Whitfield Centre, Lothian Crescent, Dundee",50264,ac,28.48,06:57:56,30/11/2021 00:33,30/11/2021 07:31,DD4 0HU
2784925,"Dundee Ice Arena, Dundee",50692,rapid,27,01:00:11,30/11/2021 00:37,30/11/2021 01:37,DD2 3QN
2784939,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,29.98,01:00:24,30/11/2021 01:03,30/11/2021 02:04,DD2 3BH
2784944,"Princes Street Charging Hub, Dundee",51421,rapid,20.89,00:32:41,30/11/2021 01:10,30/11/2021 01:43,DD4 6BY
2784973,Alexander Street - Dundee,APT51454,ac,11.69,18:24:26,30/11/2021 01:55,30/11/2021 20:20,DD1 2AE
2784983,"Queen Street Charging Hub, Dundee",51599,ac,18.55,10:53:02,30/11/2021 02:34,30/11/2021 13:27,DD5 2HD
2785005,"Princes Street Charging Hub, Dundee",APT51423,rapid,10.3,00:20:48,30/11/2021 03:52,30/11/2021 04:13,DD4 6BY
2785050,"Princes Street Charging Hub, Dundee",APT51423,rapid,19.54,00:26:27,30/11/2021 05:15,30/11/2021 05:41,DD4 6BY
2785093,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,8.12,00:21:51,30/11/2021 05:47,30/11/2021 06:09,DD2 3BH
2785211,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,5.27,,30/11/2021 06:43,30/11/2021 06:43,DD2 3BH
2785249,"Princes Street Charging Hub, Dundee",51421,rapid,27.69,01:00:24,30/11/2021 06:54,30/11/2021 07:55,DD4 6BY
2785420,"Olympia Multi-Storey Car Park, Dundee",50676,ac,33.85,10:08:00,30/11/2021 07:37,30/11/2021 17:45,DD1 3JU
2785445,"Nethergate, Dundee",APT51086,ac,10.42,01:32:45,30/11/2021 07:41,30/11/2021 09:14,DD1 4HN
2785472,Michelin Scotland Innovation Park ,53982,ac,12.43,,30/11/2021 07:47,30/11/2021 07:47,DD4 8UQ
2785546,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,15.5,00:29:42,30/11/2021 07:58,30/11/2021 08:28,DD2 3BH
2785561,"Gellatly Street Car Park, Dundee",APT51356,ac,5.63,07:58:39,30/11/2021 08:00,30/11/2021 15:59,DD1 3DY
2785597,"Gellatly Street Car Park, Dundee",APT51088,ac,19.13,03:14:52,30/11/2021 08:05,30/11/2021 11:20,DD1 3DY
2785625,"Princes Street Charging Hub, Dundee",APT51422,rapid,9.2,00:26:15,30/11/2021 08:09,30/11/2021 08:35,DD4 6BY
2785660,"Dundee Ice Arena, Dundee",50692,rapid,7,00:15:10,30/11/2021 08:14,30/11/2021 08:29,DD2 3QN
2785674,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,13.84,03:53:52,30/11/2021 08:15,30/11/2021 12:09,DD1 4BX
2785740,"Princes Street Charging Hub, Dundee",51421,rapid,25.05,01:16:09,30/11/2021 08:23,30/11/2021 09:39,DD4 6BY
2785924,"Queen Street Charging Hub, Dundee",APT51594,rapid,13.42,00:51:41,30/11/2021 08:44,30/11/2021 09:36,DD5 2HD
2786013,"Queen Street Charging Hub, Dundee",51595,rapid,0.55,00:12:02,30/11/2021 08:55,30/11/2021 09:07,DD5 2HD
2786017,"Olympia Multi-Storey Car Park, Dundee",50675,ac,28.24,08:13:29,30/11/2021 08:55,30/11/2021 17:09,DD1 3JU
2786034,"Princes Street Charging Hub, Dundee",APT51422,rapid,21.68,02:15:23,30/11/2021 08:57,30/11/2021 11:13,DD4 6BY
2786052,"Princes Street Charging Hub, Dundee",APT51423,rapid,13.06,00:22:26,30/11/2021 08:59,30/11/2021 09:21,DD4 6BY
2786093,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,15.08,00:41:04,30/11/2021 09:04,30/11/2021 09:45,DD2 3BH
2786118,"Queen Street Charging Hub, Dundee",APT51591,rapid,10.37,00:23:55,30/11/2021 09:06,30/11/2021 09:30,DD5 2HD
2786126,"Princes Street Charging Hub, Dundee",APT51425,rapid,15.41,00:51:24,30/11/2021 09:07,30/11/2021 09:59,DD4 6BY
2786144,"Queen Street Charging Hub, Dundee",51592,rapid,46.98,04:12:45,30/11/2021 09:09,30/11/2021 13:22,DD5 2HD
2786154,"Queen Street Charging Hub, Dundee",51592,rapid,8.56,00:23:54,30/11/2021 09:10,30/11/2021 09:34,DD5 2HD
2786201,"Nethergate, Dundee",APT51086,ac,32.26,02:51:10,30/11/2021 09:15,30/11/2021 12:06,DD1 4HN
2786203,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,4.25,00:50:44,30/11/2021 09:15,30/11/2021 10:06,DD2 3BH
2786266,"Queen Street Charging Hub, Dundee",APT51594,rapid,13.23,00:35:43,30/11/2021 09:21,30/11/2021 09:57,DD5 2HD
2786284,"Princes Street Charging Hub, Dundee",APT51423,rapid,12.02,00:18:17,30/11/2021 09:23,30/11/2021 09:42,DD4 6BY
2786377,"Gellatly Street Car Park, Dundee",APT51088,ac,13.51,06:24:08,30/11/2021 09:38,30/11/2021 16:03,DD1 3DY
2786408,"Dundee Ice Arena, Dundee",50692,rapid,4,00:49:15,30/11/2021 09:43,30/11/2021 10:32,DD2 3QN
2786433,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,10.79,00:32:16,30/11/2021 09:46,30/11/2021 10:18,DD2 3BH
2786448,"Princes Street Charging Hub, Dundee",APT51423,rapid,11.5,00:42:02,30/11/2021 09:48,30/11/2021 10:30,DD4 6BY
2786491,"Gellatly Street Car Park, Dundee",APT51356,ac,4.13,01:07:47,30/11/2021 09:55,30/11/2021 11:02,DD1 3DY
2786516,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,37.74,01:00:00,30/11/2021 09:56,30/11/2021 10:56,DD2 3BH
2786532,"Princes Street Charging Hub, Dundee",51421,rapid,6.36,00:28:55,30/11/2021 10:01,30/11/2021 10:29,DD4 6BY
2786556,"Orleans Place, Dundee",52399,ac,28.55,08:29:38,30/11/2021 10:05,30/11/2021 18:35,
2786580,"Queen Street Charging Hub, Dundee",51595,rapid,19.45,01:06:21,30/11/2021 10:07,30/11/2021 11:14,DD5 2HD
2786584,"Queen Street Charging Hub, Dundee",APT51594,rapid,31.99,02:03:44,30/11/2021 10:09,30/11/2021 12:12,DD5 2HD
2786596,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,11.15,00:42:25,30/11/2021 10:09,30/11/2021 10:51,DD2 3BH
2786632,"Princes Street Charging Hub, Dundee",APT51425,rapid,17.3,00:40:12,30/11/2021 10:15,30/11/2021 10:55,DD4 6BY
2786667,"Queen Street Charging Hub, Dundee",APT51591,rapid,8.25,00:19:51,30/11/2021 10:19,30/11/2021 10:39,DD5 2HD
2786668,"Greenmarket Multi Storey Car Park, Dundee",50349,rapid,28.58,03:07:49,30/11/2021 10:20,30/11/2021 13:28,DD1 4BX
2786706,"Queen Street Charging Hub, Dundee",APT51594,rapid,0.04,00:00:46,30/11/2021 10:24,30/11/2021 10:25,DD5 2HD
2786707,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,5.81,00:13:15,30/11/2021 10:25,30/11/2021 10:38,DD2 3BH
2786713,"Queen Street Charging Hub, Dundee",APT51594,rapid,13.93,00:22:39,30/11/2021 10:26,30/11/2021 10:48,DD5 2HD
2786752,"Princes Street Charging Hub, Dundee",51421,rapid,14.82,00:31:12,30/11/2021 10:31,30/11/2021 11:02,DD4 6BY
2786801,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,0.59,00:14:26,30/11/2021 10:38,30/11/2021 10:53,DD2 3BH
2786822,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,10.14,00:27:03,30/11/2021 10:41,30/11/2021 11:08,DD2 3BH
2786824,Olympia Hub,53752,ac,5.38,00:49:36,30/11/2021 10:41,30/11/2021 11:31,DD1 3HE
2786872,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,8.53,00:23:42,30/11/2021 10:50,30/11/2021 11:14,DD2 3BH
2786877,"Princes Street Charging Hub, Dundee",APT51423,rapid,15.28,00:47:38,30/11/2021 10:51,30/11/2021 11:38,DD4 6BY
2786879,"Queen Street Charging Hub, Dundee",APT51591,rapid,11.37,00:20:38,30/11/2021 10:51,30/11/2021 11:12,DD5 2HD
2786889,"Lochee Charging Hub, Aimer Square, Dundee",APT50914,ac,6.58,00:25:29,30/11/2021 10:53,30/11/2021 11:19,DD2 3BH
2786925,"Queen Street Charging Hub, Dundee",51598,ac,7.32,01:08:52,30/11/2021 10:58,30/11/2021 12:07,DD5 2HD
2786953,"Princes Street Charging Hub, Dundee",APT51425,rapid,5.44,00:13:11,30/11/2021 11:03,30/11/2021 11:16,DD4 6BY
2787003,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,19.115,00:49:23,30/11/2021 11:12,30/11/2021 12:01,DD2 3BH
2787011,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,1.26,00:18:08,30/11/2021 11:13,30/11/2021 11:31,DD2 3BH
2787023,"Queen Street Charging Hub, Dundee",APT51591,rapid,8.87,00:21:25,30/11/2021 11:14,30/11/2021 11:35,DD5 2HD
2787048,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,5.76,00:16:10,30/11/2021 11:19,30/11/2021 11:35,DD2 3BH
2787065,"Gellatly Street Car Park, Dundee",APT51088,ac,1.4,00:14:37,30/11/2021 11:23,30/11/2021 11:37,DD1 3DY
2787080,"Queen Street Charging Hub, Dundee",51595,rapid,9.45,00:33:17,30/11/2021 11:24,30/11/2021 11:58,DD5 2HD
2787141,"Dawson Park, Broughty Ferry",52665,ac,19.77,02:50:47,30/11/2021 11:32,30/11/2021 14:23,DD5 1PG
2787169,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,9.69,00:34:50,30/11/2021 11:37,30/11/2021 12:12,DD2 3BH
2787182,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,16.72,00:28:05,30/11/2021 11:38,30/11/2021 12:06,DD2 3BH
2787189,"Princes Street Charging Hub, Dundee",APT51422,rapid,9.67,00:25:28,30/11/2021 11:39,30/11/2021 12:04,DD4 6BY
2787214,"Princes Street Charging Hub, Dundee",APT51423,rapid,25.93,00:47:27,30/11/2021 11:42,30/11/2021 12:30,DD4 6BY
2787239,"Princes Street Charging Hub, Dundee",APT51425,rapid,0.99,00:06:00,30/11/2021 11:46,30/11/2021 11:52,DD4 6BY
2787254,"Dock Street, Dundee",APT50910,ac,4.33,01:13:04,30/11/2021 11:49,30/11/2021 13:02,DD1 3DP
2787266,Craigowen Road,53318,ac,18.13,20:02:30,30/11/2021 11:51,01/12/2021 07:54,DD2 4NL
2787288,"Gellatly Street Car Park, Dundee",APT51088,ac,12.95,02:19:50,30/11/2021 11:54,30/11/2021 14:14,DD1 3DY
2787301,Douglas Community Library,50406,ac,18.53,,30/11/2021 11:56,30/11/2021 11:56,DD4 8SD
2787316,"Princes Street Charging Hub, Dundee",APT51425,rapid,0.58,00:05:36,30/11/2021 11:57,30/11/2021 12:03,DD4 6BY
2787339,"Queen Street Charging Hub, Dundee",51595,rapid,24.86,03:42:40,30/11/2021 12:01,30/11/2021 15:44,DD5 2HD
2787368,"Princes Street Charging Hub, Dundee",51421,rapid,12.04,00:36:42,30/11/2021 12:05,30/11/2021 12:41,DD4 6BY
2787424,"Queen Street Charging Hub, Dundee",APT51591,rapid,34.261,01:12:31,30/11/2021 12:12,30/11/2021 13:25,DD5 2HD
2787447,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,15.27,00:25:57,30/11/2021 12:16,30/11/2021 12:42,DD2 3BH
2787469,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,11.67,00:27:22,30/11/2021 12:18,30/11/2021 12:45,DD2 3BH
2787484,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,3.59,01:03:28,30/11/2021 12:20,30/11/2021 13:24,DD1 4BX
2787513,"Dundee Ice Arena, Dundee",50692,rapid,33,01:00:03,30/11/2021 12:23,30/11/2021 13:23,DD2 3QN
2787518,"Princes Street Charging Hub, Dundee",APT51425,rapid,10.896,00:34:37,30/11/2021 12:24,30/11/2021 12:58,DD4 6BY
2787533,"Queen Street Charging Hub, Dundee",APT51596,rapid,48.98,01:53:22,30/11/2021 12:26,30/11/2021 14:19,DD5 2HD
2787540,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,6.64,00:19:54,30/11/2021 12:26,30/11/2021 12:46,DD2 3BH
2787567,"Queen Street Charging Hub, Dundee",51592,rapid,9.91,00:33:46,30/11/2021 12:30,30/11/2021 13:04,DD5 2HD
2787611,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,12.53,00:30:13,30/11/2021 12:35,30/11/2021 13:05,DD2 3BH
2787619,"Princes Street Charging Hub, Dundee",APT51423,rapid,9.43,00:21:03,30/11/2021 12:36,30/11/2021 12:57,DD4 6BY
2787621,"Princes Street Charging Hub, Dundee",APT51422,rapid,39,01:26:59,30/11/2021 12:36,30/11/2021 14:03,DD4 6BY
2787683,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,28.73,00:45:05,30/11/2021 12:43,30/11/2021 13:28,DD2 3BH
2787696,"Queen Street Charging Hub, Dundee",51595,rapid,7.67,00:19:29,30/11/2021 12:45,30/11/2021 13:04,DD5 2HD
2787708,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,12.1,00:32:47,30/11/2021 12:46,30/11/2021 13:19,DD2 3BH
2787763,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,2.35,00:25:55,30/11/2021 12:52,30/11/2021 13:17,DD2 3BH
2787767,"Princes Street Charging Hub, Dundee",51421,rapid,4.03,00:13:30,30/11/2021 12:52,30/11/2021 13:05,DD4 6BY
2787771,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,,,30/11/2021 12:52,30/11/2021 12:52,DD2 3BH
2787810,"Queen Street Charging Hub, Dundee",51598,ac,12.52,01:46:20,30/11/2021 12:58,30/11/2021 14:44,DD5 2HD
2787827,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,14.55,00:23:38,30/11/2021 12:59,30/11/2021 13:23,DD2 3BH
2787831,"Queen Street Charging Hub, Dundee",APT51594,rapid,9.97,00:27:17,30/11/2021 13:00,30/11/2021 13:27,DD5 2HD
2787919,"Lochee Charging Hub, Aimer Square, Dundee",APT50913,ac,5.03,01:25:16,30/11/2021 13:11,30/11/2021 14:36,DD2 3BH
2787936,"Princes Street Charging Hub, Dundee",APT51425,rapid,14.77,00:37:25,30/11/2021 13:12,30/11/2021 13:49,DD4 6BY
2787941,"Princes Street Charging Hub, Dundee",APT51423,rapid,5.11,00:07:54,30/11/2021 13:13,30/11/2021 13:21,DD4 6BY
2787957,"Queen Street Charging Hub, Dundee",51592,rapid,13.14,00:24:16,30/11/2021 13:14,30/11/2021 13:39,DD5 2HD
2787970,Douglas Community Library,50406,ac,4.05,,30/11/2021 13:16,30/11/2021 13:16,DD4 8SD
2787984,"Princes Street Charging Hub, Dundee",51421,rapid,18.74,00:41:17,30/11/2021 13:18,30/11/2021 13:59,DD4 6BY
2787997,"Queen Street Charging Hub, Dundee",APT51596,rapid,40.07,16:06:32,30/11/2021 13:19,01/12/2021 05:26,DD5 2HD
2788038,Camperdown Country Park,52276,ac,6.31,00:58:27,30/11/2021 13:24,30/11/2021 14:22,DD2 4TF
2788118,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,1.43,00:03:26,30/11/2021 13:35,30/11/2021 13:39,DD2 3BH
2788126,"Queen Street Charging Hub, Dundee",APT51591,rapid,3.48,00:13:22,30/11/2021 13:36,30/11/2021 13:50,DD5 2HD
2788132,"Gellatly Street Car Park, Dundee",APT51356,ac,4.38,01:23:20,30/11/2021 13:37,30/11/2021 15:00,DD1 3DY
2788146,"Princes Street Charging Hub, Dundee",APT51423,rapid,12.11,00:41:28,30/11/2021 13:38,30/11/2021 14:19,DD4 6BY
2788214,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,8.88,00:20:00,30/11/2021 13:46,30/11/2021 14:06,DD2 3BH
2788292,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,1.61,00:04:05,30/11/2021 13:57,30/11/2021 14:02,DD2 3BH
2788301,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,6.73,00:32:06,30/11/2021 13:59,30/11/2021 14:31,DD2 3BH
2788306,"Dock Street, Dundee",APT50910,ac,3.53,00:27:53,30/11/2021 14:00,30/11/2021 14:28,DD1 3DP
2788326,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,24.01,00:31:44,30/11/2021 14:02,30/11/2021 14:34,DD2 3BH
2788350,"Queen Street Charging Hub, Dundee",51592,rapid,15.39,00:26:44,30/11/2021 14:06,30/11/2021 14:32,DD5 2HD
2788392,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,2.57,00:33:17,30/11/2021 14:10,30/11/2021 14:43,DD2 3BH
2788396,"Queen Street Charging Hub, Dundee",APT51591,rapid,2.86,00:08:00,30/11/2021 14:10,30/11/2021 14:18,DD5 2HD
2788409,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,7.93,00:18:34,30/11/2021 14:13,30/11/2021 14:32,DD2 3BH
2788415,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,5.78,00:11:23,30/11/2021 14:14,30/11/2021 14:26,DD2 3BH
2788418,"Princes Street Charging Hub, Dundee",51421,rapid,9.78,00:41:45,30/11/2021 14:14,30/11/2021 14:56,DD4 6BY
2788455,"Queen Street Charging Hub, Dundee",APT51591,rapid,8.33,00:17:14,30/11/2021 14:21,30/11/2021 14:38,DD5 2HD
2788525,"Gellatly Street Car Park, Dundee",APT51088,ac,8.98,01:28:52,30/11/2021 14:29,30/11/2021 15:58,DD1 3DY
2788562,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,5.81,00:21:02,30/11/2021 14:34,30/11/2021 14:55,DD2 3BH
2788592,"Queen Street Charging Hub, Dundee",51592,rapid,4.36,01:11:02,30/11/2021 14:38,30/11/2021 15:49,DD5 2HD
2788607,"Queen Street Charging Hub, Dundee",APT51591,rapid,5.07,00:06:52,30/11/2021 14:40,30/11/2021 14:47,DD5 2HD
2788615,"Princes Street Charging Hub, Dundee",APT51423,rapid,46.51,01:09:08,30/11/2021 14:40,30/11/2021 15:50,DD4 6BY
2788639,"Queen Street Charging Hub, Dundee",APT51594,rapid,14.04,00:31:51,30/11/2021 14:44,30/11/2021 15:16,DD5 2HD
2788683,"Queen Street Charging Hub, Dundee",51592,rapid,28.36,00:44:08,30/11/2021 14:50,30/11/2021 15:34,DD5 2HD
2788722,"Princes Street Charging Hub, Dundee",APT51425,rapid,14.77,00:48:05,30/11/2021 14:54,30/11/2021 15:42,DD4 6BY
2788734,"Queen Street Charging Hub, Dundee",APT51591,rapid,24.62,01:36:14,30/11/2021 14:56,30/11/2021 16:32,DD5 2HD
2788742,"Princes Street Charging Hub, Dundee",APT51422,rapid,19.112,00:47:16,30/11/2021 14:58,30/11/2021 15:45,DD4 6BY
2788776,"Princes Street Charging Hub, Dundee",51421,rapid,13.88,00:38:25,30/11/2021 15:02,30/11/2021 15:40,DD4 6BY
2788781,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,4.29,00:21:26,30/11/2021 15:02,30/11/2021 15:24,DD2 3BH
2788924,"Queen Street Charging Hub, Dundee",APT51596,rapid,,00:00:21,30/11/2021 15:24,30/11/2021 15:24,DD5 2HD
2788930,"Queen Street Charging Hub, Dundee",APT51596,rapid,0.006,00:00:22,30/11/2021 15:24,30/11/2021 15:25,DD5 2HD
2788967,"Dock Street, Dundee",APT50910,ac,7.34,00:39:25,30/11/2021 15:30,30/11/2021 16:09,DD1 3DP
2788971,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,8.2,00:15:28,30/11/2021 15:30,30/11/2021 15:45,DD2 3BH
2788984,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,23.39,01:00:21,30/11/2021 15:32,30/11/2021 16:32,DD2 3BH
2788997,"Whitfield Centre, Lothian Crescent, Dundee",50264,ac,6.97,02:03:43,30/11/2021 15:34,30/11/2021 17:38,DD4 0HU
2789015,"Queen Street Charging Hub, Dundee",51592,rapid,7.84,00:24:01,30/11/2021 15:36,30/11/2021 16:00,DD5 2HD
2789051,"Queen Street Charging Hub, Dundee",APT51594,rapid,15.19,00:53:35,30/11/2021 15:42,30/11/2021 16:36,DD5 2HD
2789053,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,15.73,00:22:48,30/11/2021 15:42,30/11/2021 16:05,DD2 3BH
2789087,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,25.91,01:00:24,30/11/2021 15:47,30/11/2021 16:47,DD2 3BH
2789090,"Princes Street Charging Hub, Dundee",51421,rapid,11.26,00:25:29,30/11/2021 15:47,30/11/2021 16:13,DD4 6BY
2789103,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,22.11,00:50:27,30/11/2021 15:49,30/11/2021 16:40,DD2 3BH
2789129,"Queen Street Charging Hub, Dundee",51595,rapid,5.41,00:11:13,30/11/2021 15:52,30/11/2021 16:03,DD5 2HD
2789190,"Queen Street Charging Hub, Dundee",51592,rapid,12.43,00:23:09,30/11/2021 16:02,30/11/2021 16:25,DD5 2HD
2789235,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,8.64,00:13:11,30/11/2021 16:08,30/11/2021 16:22,DD2 3BH
2789268,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,5.79,00:22:15,30/11/2021 16:13,30/11/2021 16:36,DD2 3BH
2789308,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,11.62,00:34:02,30/11/2021 16:19,30/11/2021 16:53,DD2 3BH
2789362,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,4.41,01:17:25,30/11/2021 16:29,30/11/2021 17:46,DD1 4BX
2789439,"Princes Street Charging Hub, Dundee",APT51423,rapid,8.42,00:11:12,30/11/2021 16:39,30/11/2021 16:51,DD4 6BY
2789463,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,19.27,00:30:33,30/11/2021 16:43,30/11/2021 17:14,DD2 3BH
2789485,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,9.29,00:13:54,30/11/2021 16:46,30/11/2021 17:00,DD2 3BH
2789490,"Queen Street Charging Hub, Dundee",APT51597,ac,20.27,16:18:12,30/11/2021 16:47,01/12/2021 09:05,DD5 2HD
2789500,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,6.32,00:21:06,30/11/2021 16:48,30/11/2021 17:09,DD2 3BH
2789557,"Queen Street Charging Hub, Dundee",APT51594,rapid,17.59,02:44:38,30/11/2021 16:57,30/11/2021 19:42,DD5 2HD
2789568,"Whitfield Centre, Lothian Crescent, Dundee",50264,ac,23.5,20:19:32,30/11/2021 16:59,01/12/2021 13:18,DD4 0HU
2789612,"Princes Street Charging Hub, Dundee",51421,rapid,7.815,00:27:30,30/11/2021 17:04,30/11/2021 17:31,DD4 6BY
2789643,"Princes Street Charging Hub, Dundee",APT51423,rapid,21.48,00:35:29,30/11/2021 17:09,30/11/2021 17:45,DD4 6BY
2789658,Douglas Community Library,50406,ac,10.97,01:27:39,30/11/2021 17:12,30/11/2021 18:40,DD4 8SD
2789661,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,20.75,00:43:27,30/11/2021 17:13,30/11/2021 17:56,DD2 3BH
2789668,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,6.31,00:17:59,30/11/2021 17:13,30/11/2021 17:31,DD2 3BH
2789704,"Princes Street Charging Hub, Dundee",APT51422,rapid,9.499,00:50:36,30/11/2021 17:18,30/11/2021 18:09,DD4 6BY
2789734,"Gellatly Street Car Park, Dundee",APT51088,ac,9.9,01:44:07,30/11/2021 17:23,30/11/2021 19:07,DD1 3DY
2789745,"Gellatly Street Car Park, Dundee",APT51088,ac,3.78,14:03:30,30/11/2021 17:25,01/12/2021 07:28,DD1 3DY
2789749,"Dock Street, Dundee",APT50910,ac,3.37,00:43:53,30/11/2021 17:26,30/11/2021 18:10,DD1 3DP
2789760,"Gellatly Street Car Park, Dundee",APT51356,ac,3.68,00:59:43,30/11/2021 17:28,30/11/2021 18:27,DD1 3DY
2789764,"Princes Street Charging Hub, Dundee",APT51425,rapid,9.1,00:21:23,30/11/2021 17:28,30/11/2021 17:49,DD4 6BY
2789778,"Princes Street Charging Hub, Dundee",51426,rapid,10.91,00:30:03,30/11/2021 17:30,30/11/2021 18:00,DD4 6BY
2789789,"Gellatly Street Car Park, Dundee",APT51356,ac,10.15,15:07:39,30/11/2021 17:31,01/12/2021 08:39,DD1 3DY
2789796,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,10.39,00:14:15,30/11/2021 17:32,30/11/2021 17:47,DD2 3BH
2789861,"Nethergate, Dundee",APT51086,ac,5.83,00:51:57,30/11/2021 17:41,30/11/2021 18:33,DD1 4HN
2789867,"Queen Street Charging Hub, Dundee",51595,rapid,15.91,01:00:24,30/11/2021 17:42,30/11/2021 18:42,DD5 2HD
2789931,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,6.57,00:16:28,30/11/2021 17:52,30/11/2021 18:08,DD2 3BH
2789985,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,34.68,12:43:57,30/11/2021 17:53,01/12/2021 06:37,DD2 3BH
2790005,"Queen Street Charging Hub, Dundee",APT51591,rapid,28.54,00:47:18,30/11/2021 18:03,30/11/2021 18:51,DD5 2HD
2790026,"Princes Street Charging Hub, Dundee",APT51423,rapid,10.81,01:21:19,30/11/2021 18:06,30/11/2021 19:27,DD4 6BY
2790027,"Queen Street Charging Hub, Dundee",51592,rapid,41.04,01:12:29,30/11/2021 18:06,30/11/2021 19:19,DD5 2HD
2790039,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,6.04,00:12:47,30/11/2021 18:10,30/11/2021 18:22,DD2 3BH
